text,chapter,source
1953年4月3日，政务院发出《为准备普选进行全国人口调查登记的指示》。以1953年6月30日24时为标准时间，全国开展人口调查登记。1954年11月1日公布调查登记结果，全国人口总数为601938035人。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年5月15日，中苏两国政府签订《关于苏维埃社会主义共和国联盟政府援助中华人民共和国中央人民政府发展中国国民经济的协定》，规定苏联援助中国建设91个工业项目。加上1950年已确定的50项和1954年增加的15项，共156项。后多次调整，确定154项，实际施工150项。因156项公布在先，仍称“156项工程”。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年6月15日，中央政治局召开会议。会议确定对资本主义工商业实行利用、限制和改造的方针。毛泽东第一次比较完整地阐述了党在过渡时期总路线和总任务的基本内容。12月28日，中共中央批转中央宣传部《为动员一切力量把我国建设成为一个伟大的社会主义国家而斗争——关于党在过渡时期总路线的学习和宣传提纲》。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年10月16日，中共中央作出《关于实行粮食的计划收购与计划供应的决议》。11月15日，作出《关于在全国实行计划收购油料的决定》。1954年9月，政务院下达对棉布实行计划收购和计划供应、对棉花实行计划收购的命令。国家对粮食等主要农产品实行统购统销政策，并延续到20世纪80年代中期，之后逐步取消。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年11月24日，中共中央作出《关于加强干部管理工作的决定》，对党管干部原则作出明确规定。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年12月7日，-翌年1月26日　全国军事系统党的高级干部会议召开。会议根据毛泽东的指示，明确提出建设优良的现代化的革命军队的总方针总任务。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1953年12月26日，鞍山钢铁公司三大工程——大型轧钢厂、无缝钢管厂、七号炼铁炉举行开工生产典礼。到1978年底，武汉钢铁联合企业、包头钢铁公司、攀枝花钢铁公司等钢铁企业陆续建成。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
全国高等学校院系调整工作基本完成。调整后的高等院校大幅度扩大招生，适应了工业化建设对专业人才的急迫需要。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
我国开始执行发展国民经济的第一个五年计划。到2021年6月，共编制执行十四个五年计划、规划。,《中国共产党一百年大事记》· 1953年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年2月6日-10日，中共七届四中全会召开。全会通过《关于增强党的团结的决议》。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年4月15日，中共中央、中央人民政府人民革命军事委员会颁布新中国成立后第一部《中国人民解放军政治工作条例(草案)》。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年4月26日-7月21日，周恩来率中国代表团参加讨论和平解决朝鲜问题和恢复印度支那和平问题的日内瓦会议。这是新中国首次作为五大国之一参加重要国际会议。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年6月28日，29日　周恩来在访问印度、缅甸期间，分别与印度总理尼赫鲁和缅甸总理吴努发表《联合声明》，共同倡导和平共处五项原则。此前，1953年12月31日，周恩来在接见参加中印有关问题谈判的印度代表团时首次提出和平共处五项原则。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年6月-9月，长江、淮河流域发生百年未遇的大水灾。灾区党委和政府迅速动员，组织群众转移，开展以工代赈、生产自救，取得抗洪斗争的胜利。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年7月，南昌飞机制造厂试制成功初教-5教练机。到1978年底，新中国先后试制成功歼-5型、运-5型、直-5型、轰-5型飞机等。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年9月15日-28日，一届全国人大一次会议举行。会议通过《中华人民共和国宪法》；选举毛泽东为国家主席，刘少奇为全国人大常委会委员长；决定周恩来为国务院总理；决定设立国防委员会，毛泽东兼任国防委员会主席。全国人民代表大会的召开，标志着人民代表大会制度在全国范围内建立起来。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年9月28日，中央政治局作出《关于成立党的军事委员会的决议》。毛泽东任中央军事委员会主席，彭德怀主持军委日常工作。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年10月7日，新疆军区遵照军委总参谋部8月6日的批复公布成立新疆军区生产建设兵团。1975年3月，兵团撤销，成立新疆维吾尔自治区农垦总局。1981年12月3日，中共中央、国务院、中央军委作出《关于恢复新疆生产建设兵团的决定》。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年12月21日-25日，全国政协二届一次会议举行。周恩来作政治报告，指出，由于一届全国人大一次会议已经召开，政协代行全国人大职权的政权机关的作用已经失去，但政协本身的统一战线作用仍然存在。会议推举毛泽东为全国政协名誉主席，选举周恩来为主席；通过《中国人民政治协商会议章程》。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1954年12月25日，康藏(后改为川藏)公路和青藏公路全线通车。此前，毛泽东题词：“庆贺康藏、青藏两公路的通车，巩固各民族人民的团结，建设祖国！”此后，新藏、滇藏等公路陆续建成。,《中国共产党一百年大事记》· 1954年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年1月15日，中央书记处扩大会议召开，作出中国要发展原子能事业的战略决策。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年1月18日，人民解放军解放一江山岛。2月13日至26日，解放大陈岛及外围列岛。至此，浙江沿海岛屿全部解放。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年3月21日-31日，中国共产党全国代表会议举行。会议通过《关于成立党的中央和地方监察委员会的决议》等。董必武任中央监察委员会书记。原有的中央及地方各级党的纪律检查委员会撤销。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年4月18日-24日，周恩来率中国代表团出席在印度尼西亚万隆召开的有29个国家参加的亚非会议。中国代表团本着“求同存异”的方针，同其他与会国家一起，共同倡导形成“万隆精神”。通过这次会议，中国打开了与亚非国家广泛交往的大门。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年5月13日，周恩来在一届全国人大常委会第十五次扩大会议上作《关于亚非会议的报告》，指出，中国人民愿意在可能的条件下，争取用和平的方式解放台湾。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年7月30日，一届全国人大二次会议通过《中华人民共和国兵役法》。人民解放军由志愿兵役制改为义务兵役制。此前，自1955年1月起，人民解放军开始实行军官薪金制。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年9月，中国人民解放军开始实行军衔制度。朱德、彭德怀、林彪、刘伯承、贺龙、陈毅、罗荣桓、徐向前、聂荣臻、叶剑英被授予中华人民共和国元帅军衔。到1965年取消军衔制度止，共授元帅10名、大将10名、上将57名、中将177名、少将1360名。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1955年12月，《列宁全集》中文第一版第一卷出版。到1963年2月，共39卷陆续出版。,《中国共产党一百年大事记》· 1955年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
1956年1月14日-20日，中共中央召开关于知识分子问题的会议。周恩来代表中共中央作《关于知识分子问题的报告》，充分肯定知识分子在社会主义建设中的作用，宣布知识分子的绝大部分已经是工人阶级的一部分，提出制定科学技术发展远景规划的任务，向全国人民发出“向现代科学进军”的号召。毛泽东在会议最后一天讲话，号召全党努力学习科学知识，同党外知识分子团结一致，为迅速赶上世界科学先进水平而奋斗。,《中国共产党一百年大事记》· 1956年,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html
